url,marque,id_variante,designation,reference,descriptif,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/cire-bourrelets-courbes-dure-rose-100-erkodent-920-1945.html,erkodent,28568,CIRE BOURRELETS COURBES DURE ROSE  (100)  ERKODENT,3167-142,La rétraction sur le dessous permet une fixation facile sur la crête alvéolaire. Disponible en 3 degrés de dureté.Dur : consistance dure et flexible  très facile à tailler.Moyen : consistance flexible  facile à tailler.Doux : consistance légèrement flexible  peut être sculpté.,52.45,52.45,,,,
https://www.megadental.fr/cire-collante-sticky-wax-70g-original-12-batons-kemdent-920-0727.html,kemdent,39043,Cire Collante Sticky Wax 70g Original 12 Batons (Kemdent),2949-142,"La cire collante ou ""ciment à modèles"" de Kemdent est dure et cassante à température ambiante. Avantages :• En faisant fondre l'extrémité du bâtonnet à la flamme  elle s'utilise comme une colle cire • Pour l'enlever  il suffit de la réchauffer et la cire se décolle sans laisser de résiduCaractéristiques Techniques :• Conditionnement : 12 batônnets• Poids : 70 kg",22.95,22.95,,,,
https://www.megadental.fr/cire-jaune-molle-en-plaques-375gr---cavex-861-4566.html,cavex,12444,CIRE JAUNE MOLLE EN PLAQUES 375GR            CAVEX,6788-083,La boite de 375 g.Cire jaune molle en plaque  pour mordus.,48,48,,,,
https://www.megadental.fr/cire-soulage-parfum-naturel-5x25-orthosmail-979-6018.html,orthosmail,39379,Cire Soulage Parfum Naturel (5X25) (ORTHOSMAIL),8230-191,Cire à ligature de grande qualité Avantages :• Incolore • Sans saveur Caractéristiques techniques :• Conditionnement de vente : emballé dans des boîtes de 5 bandes  25 boîtes par paquet• Code article fournisseur : DRSH03950OS,23.9,28.75,,,,
https://www.megadental.fr/cires-ortho-parfumees-blanches-48-hygenic-547-1584.html,hygenic,6122,CIRES ORTHO PARFUMEES BLANCHES (48)  HYGENIC,3706-769,Cire blanche en bâtonnet  collante  molle et étroite corde de cire.,25,25,,,,
https://www.megadental.fr/ciseaux-a-os-ochsenbein-n01-415-01--prodont-951-5480.html,prodont-holliger,21060,CISEAUX A OS OCHSENBEIN N01   415.01       PRODONT,7602-173,,84.75,84.75,,,,
https://www.megadental.fr/ciseaux-a-os-ouhayoun-15cm---416-01-prodont-951-5489.html,prodont-holliger,20908,CISEAUX A OS OUHAYOUN 15CM          416-01 PRODONT,7601-173,,84.75,84.75,,,,
https://www.megadental.fr/ciseaux-chir-kelly-dentele-courbe-no1-16cm-ace-894-2166.html,ace,39528,CISEAUX CHIR.KELLY DENTELE COURBE NO1 16CM (ACE),4388-016,,75,75,,,,
https://www.megadental.fr/ciseaux-de-metzenbaum-courbes--652-00tc-prodont-891-9113.html,prodont-holliger,23228,CISEAUX DE METZENBAUM COURBES     652-00TC PRODONT,1335-013,,106.1,106.1,,,,
https://www.megadental.fr/ciseaux-lagrange-dbl-courb-115cm-150-003-silver-l-951-3697.html,silver-line,19963,"CISEAUX LAGRANGE DBL COURB 11,5CM 150-003 SILVER L",5819-173,,80.24,80.24,,,,
https://www.megadental.fr/ciseaux-micro-castroviejo-15cm-150-003-silver-line-950-3400.html,silver-line,19935,CISEAUX MICRO CASTROVIEJO 15CM 150-003 SILVER LINE,5622-172,,196.05,196.05,,,,
https://www.megadental.fr/ciseaux-super-cut-silver-line-951-3695.html,silver-line,19981,CISEAUX SUPER CUT (SILVER LINE),5817-173,,56.19,56.19,,,,
https://www.megadental.fr/cle-extraction-plateau-onyx-b-tecno-gaz-930-4017.html,tecnogaz,30592,Clé Extraction Plateau Onyx B  (TECNO-GAZ),6239-152,"Clé d’extraction
plateau et réglage porte à employer pour extraire et manutentionner les
plateaux et pour pouvoir régler la porte",27.99,27.99,,,,
https://www.megadental.fr/clavier-sans-fil-touchpad-en-verre-usb--opsyse-893-7890.html,opsyse,27979,CLAVIER SANS FIL TOUCHPAD EN VERRE USB      OPSYSE,9012-015,Gamme de claviers aseptiques Cleankeys est équipée du célèbre verre corning Gorilla 2. Verre bien plus résistant aux chocs et aux rayures. Confort et vitesse de frappe améliorés en utilisant un verre plus fin et une encre conductrice. Il comprend un TouchPad et un pavé numérique. Réalisé en ABS insufflé d'un traitement antimicrobien  le revêtement de la souris contribue à réduire submersible. Étanchéité à l'eau et à la poussière permet un entretien fréquent. ,559,559,,,,
https://www.megadental.fr/cle-assorties-screw-post-2-dental-excellence-979-0291.html,dental-excellence,3665,CLE ASSORTIES SCREW POST (2)    (Dental excellence),2413-191,Dispositif médical de casse IIB.Utilisation : se référer À  la notice.6 forets assortis ou Clé assortis lot de 2,5.5,5.5,,,,
https://www.megadental.fr/cle-de-serrage-pour-bidon-979-6278.html,cybertech,28793,CLE DE SERRAGE POUR BIDON,8490-191,,4.9,4.9,,,,
https://www.megadental.fr/cle-dynamometrique----60-06-196-sirona-920-0419.html,dentsply-sirona,28209,CLE DYNAMOMETRIQUE                60-06-196 SIRONA,2631-142,Clé dynamométrique pour fixer solidement l'embout sur la pièce à main.Couleur : bleu.,51.95,51.95,,,,
https://www.megadental.fr/cle-dynamometrique-detartreur-17k-ba-891-3693.html,ba-international,10903,Cle Dynamometrique Detartreur 17K (BA),5815-013,Cle Dynamometrique Detartreur 17K (BA)Détartreur À  air  instrument innovateur  premier détartreur À  air offrant une fréquence de vibration 0 À  17 000 Hz (autres modèles 3 À  6000Hz).Détartreur connectable sur un raccord Multiflex ou sur une ligne Midwest ( 4 voies).L 'instrument est fourni avec les 3 inserts de base.Dispositif médical de classe IIA.Utilisation : se référer À  la notice.,34.4,34.4,,,,
https://www.megadental.fr/cle-dynamometrique-f50150-----satelec-897-1317.html,acteon-satelec-,30870,CLE DYNAMOMETRIQUE F50150                  SATELEC,3539-019,,154.51,154.51,,,,
https://www.megadental.fr/cle-endo-bacs1250-----ba-international-951-3067.html,ba-international,9901,CLE ENDO BACS1250                 BA INTERNATIONAL,5289-173,,8.5,8.5,,,,
https://www.megadental.fr/cle-pour-inserts-scorpion-type-ems-blanche-896-2624.html,,39950,CLE POUR INSERTS SCORPION TYPE EMS BLANCHE,4846-018,,10.5,10.5,,,,
https://www.megadental.fr/cleanic-in-tube-wfluoride-berry-burst-100g-896-3065.html,kerr,32780,CLEANIC IN TUBE W/FLUORIDE BERRY BURST 100G,5287-018,Pâte de prophylaxie universelle avec variabilité de nettoyage intégrée permettant un nettoyage initial efficace et un polissage élevé ultérieur en une seule session.Cleanic exerce un pouvoir nettoyant élevé qui se transforme en une action de polissage douce lorsque les particules de perlite se fragmentent.Avantages :Conditionnement :Contient du fluor.,38.95,38.95,,,,
https://www.megadental.fr/cleanic-in-tube-wfluoride-mint-kerr-896-3066.html,kerr,32781,Cleanic in tube w/fluoride mint (KERR),5288-018,,37.95,37.95,,,,
https://www.megadental.fr/cleanjoy-tube-100g-pate-gros-grain-cerise-voco-897-4630.html,voco,38142,Cleanjoy tube 100g pâte gros grain cerise (VOCO),6852-019,Élimination des plaques dentaires superficielles molles ou duresÉlimination des dyschromies extrinsèques (par ex. décolorations liées au café  au thé ou au tabac)Avantages :• Application facile  rapide et hygiénique• Utilisation sans outil supplémentaireCaractéristiques techniques :• Conditionnement de vente : le tube de 100g • Peut être utilisé avec tout les instruments habituels • Code article fournisseur : 6100,27.35,27.35,,,,
https://www.megadental.fr/cleanjoy-tube-100g-pate-grain-fin-cerise-voco-897-4403.html,voco,40049,Cleanjoy Tube 100G Pate Grain Fin Cerise (VOCO),6625-019,Pâte de nettoyage et de polissage contenant du fluorureAvantages :• Consistance homogène  ne coule pas • Sans parabènes • Peut être utilisé avec tous les instruments habituels • Contient des fluorures Caractéristiques techniques :• Conditionnement de vente : le tube de 100g ,27.35,27.35,,,,
https://www.megadental.fr/clip-splint-30-5975cs----polydentia-951-3069.html,polydentia,22888,CLIP & SPLINT (30) 5975CS               POLYDENTIA,5281-173,,95.99,95.99,,,,
https://www.megadental.fr/clip-diametre-2mm-pr-sironiti-apex-6345-230-sirona-891-2665.html,dentsply-sirona,20401,CLIP DIAMETRE 2MM PR.SIRONITI APEX 6345-230 SIRONA,4887-013,,53.51,53.51,,,,
https://www.megadental.fr/clip-pour-lime-localisateur-ipex-ref-u501512-nsk-888-4965.html,nsk,25216,CLIP POUR LIME LOCALISATEUR IPEX REF U501512   NSK,6187-000,,53.41,53.41,,,,
https://www.megadental.fr/clips-instrumentaux-pour-moteur-vdw-gold-2-vdw-896-0102.html,dentsply-sirona,26255,CLIPS INSTRUMENTAUX POUR MOTEUR VDW.GOLD (2)   VDW,2324-018,,131.2,131.2,,,,
https://www.megadental.fr/clips-levre-pour-apex-id-5-sybron-890-4977.html,sybron,21351,Clips lèvre pour Apex ID (5)  (SYBRON),6199-012,Caractéristiques techniques • Code fournisseur : 972-0092• Conditionnement de vente : 5 pièces ,92.03,92.03,,,,
https://www.megadental.fr/clips-labiaux-pour-moteur-vdw-gold-5-vdw-896-0101.html,vdw,29011,Clips Labiaux Pour Moteur VDW Gold (5) (VDW),2323-018,Lip clip pour VDW Gold Reciproc et VDW Gold.Caractéristiques techniques:• Conditionnement de vente: 5 pieces,121.6,121.6,,,,
https://www.megadental.fr/coat-diluant-pour-vernis-espaceur-en-25ml-dentify-895-9750.html,dentify-,30632,COAT DILUANT POUR VERNIS ESPACEUR EN 25ML DENTIFY,1972-017,,12.45,12.45,,,,
https://www.megadental.fr/coffret-assort-bifix-hybrid-abutment-voco-956-3061.html,voco,38686,Coffret Assort Bifix Hybrid Abutment (VOCO),5283-178,Composite de scellement universel à double polymérisation Avantages :• Tout en un : scellement permanent de tous les matériaux dentaire connus• Flexibilité maximale• Haute esthétique • Avec les pâtes Try-In Caractéristiques techniques :• Conditionnement de vente : le coffret• Code article fournisseur : 2995,675.4,675.4,,,,
https://www.megadental.fr/coffret-cavaliers-inox-60-pm119600-nichrominox-897-2277.html,nichrominox,31110,COFFRET CAVALIERS INOX (60) PM119600 NICHROMINOX,4499-019,,141.2,141.2,,,,
https://www.megadental.fr/coffret-de-secours-951-4201.html,drexco,11946,COFFRET DE SECOURS,6423-173,Coffret de secours avec poignée de transport. Polypropylène blanc. 240 x 205 x 48 mm. Poids : 285 g.  6 pansements adhésifs de 20 x 72 mm  4 pansements adhésifs de 53 x 70 mm  1 pansement adhésif 10 x 6 cm  1 sachet de 5 compresses stériles 30 x 30 cm  2 bandes extensibles 3 m x 5 cm  1 rouleau sparadrap sécable 5 m x 2 cm  1 paire de ciseaux 10 cm à bouts ronds  1 pince à échardes à mors plats  1 paire de gants jetables  2 compresses à la chlorehexidine  2 compresses d’alcool 70°  2 compresses au calendula  2 compresses d’hypochlorite de sodium  1 dosette de sérum physiologique stérile  1 feuillet premiers soins. ,32,32,,,,
https://www.megadental.fr/coffret-performance-itena-890-0761.html,itena,4820,COFFRET PERFORMANCE (ITENA),2983-012,Tenons cylindro-coniques et forets Performance.Blanc : 10 inox + 10 calcinablesJaune : 40 inox + 40 calcinablesRouge : 40 inox + 40 calcinablesBleu : 25 inox + 25 calcinablesVert : 8 inox + 8 calcinablesNoir : 2 inox + 2 calcinables1 foret pilote Ø 0 75 mm6 forets Performance : Blanc  jaune  rouge  bleu  vert et noir.1 clé manuelle + 1 réglette de calibrageDispositif médical de casse IIA.Utilisation : se référer à la notice.,259,259,,,,
https://www.megadental.fr/coffret-seringues-conseal-f--7850012--sdi-891-1674.html,sdi,24026,COFFRET SERINGUES CONSEAL F      7850012       SDI,3896-013,Sealant photo polymérisable.Viscosité la plus basse.Libération plus intense de fluor.Embouts aiguilles superfines et incurvées pour plus de rapidité et de précision.Faible solubilité dans l'eau.Radio opaque.. :3 seringues+ 20 Embouts :10 seringues Jumbo+ 40 Embouts,54.45,54.45,,,,
https://www.megadental.fr/coins-av-manche-wedgewands-assortis-400-garrison-890-9247.html,garrison,27879,COINS AV MANCHE WEDGEWANDS ASSORTIS (400) GARRISON,1469-012,,162,162,,,,
https://www.megadental.fr/coins-manche-wedgewands-bleu-100-swcbl-garrison-951-0026.html,garrison,29044,COINS MANCHE WEDGEWANDS BLEU (100) SWCBL  GARRISON,2248-173,Coins en plastique.- Application en douceur grâce à la partie inférieure courbée.- La texture du corps du coin empêche tout dérapage.- Positionnement serré et ferme grâce au matériel plastique souple.- Colmatage fiable. Tous les coins et les surfaces sont arrondis pour imiter l’anatomie.- Poignée pour une insertion simple  aucune pincette nécessaire grâce à un manche.,42.85,42.85,,,,
https://www.megadental.fr/colle-6-pots-de-10g-1733-0100----renfert-878-7714.html,renfert,23577,COLLE 6 POTS DE 10G 1733-0100              RENFERT,9936-090,,44.2,44.2,,,,
https://www.megadental.fr/colle-sekundenkleber-2000-10cc-6-renfert-881-1056.html,renfert,5366,COLLE SEKUNDENKLEBER 2000 10CC (6)   RENFERT,3278-003,Colle à base de cyanocrylate d’éthyle.Adhérence accrue  prise rapide.Collage sur surfaces sèches et humides.Grands flacons de 10 g  avec applicateurs pointus.,39.9,39.9,,,,
https://www.megadental.fr/collier-boite-a-dents-de-lait-144--sherman-892-7392.html,sherman,27062,COLLIER BOITE A DENTS DE LAIT (144)        SHERMAN,9514-014,Dents blanches avec cordes de couleurs assorties pour enfants. Taille 2 54 cm.Lot de 144.,33.95,33.95,,,,
https://www.megadental.fr/color-bloc-11-mx-vert-nichrominox-896-1094.html,nichrominox,40510,Color Bloc 11 Mx Vert (NICHROMINOX),3216-018,Caractéristiques techniques:• Autoclavable à 134°. • Ne pas immerger dans une cuve à ultrasons ou dans une solution incompatible avec l'aluminium. • Dimensions 4 2 x 2 4 x 3 cm ,12.26,12.26,,,,
https://www.megadental.fr/color-bloc-17-mx-dore-nichrominox-896-1091.html,nichrominox,40515,Color Bloc 17 Mx Doré (NICHROMINOX),3213-018,Caractéristiques techniques:• Autoclavable 134°. • Ne pas immerger dans une cuve à ultrasons ou dans une solution incompatible avec l'aluminium. • Format 6 x 4 x 3 cm ,18.13,18.13,,,,
https://www.megadental.fr/comfort-cover-ortho-technology-5-paires-950-6092.html,ortho-technology,14699,Comfort Cover ORTHO TECHNOLOGY - 5 paires,8214-172,Idéal pour la protection des lèvres et des joues pour vos patients.COMFORT COVER réduit les risques de lacération lors de la pratique d’un instrument musical ou d’un sport. Cette protection  facile à mettre par le patient  reste durablement en place. COMFORT COVER est une excellente alternative à la cire. Dispositif médical de classe IIA. Utilisation : se référer à la notice.Le lot de 5 paires,26.9,26.9,,,,
https://www.megadental.fr/compas-de-castroviejo-951-7600.html,prodont-holliger,16669,COMPAS DE CASTROVIEJO,9822-173,Pour mesurer les os ou toute autre structure buccale.,145.8,145.8,,,,
https://www.megadental.fr/compas-de-castroviejo-courbe--3337-01-prodont-951-7087.html,prodont-holliger,24360,COMPAS DE CASTROVIEJO COURBE       3337-01 PRODONT,9209-173,,177.85,177.85,,,,
https://www.megadental.fr/compas-depaisseur-a-os-886-3059.html,,9867,COMPAS D'EPAISSEUR A OS,5271-008,Permet de connaître la réelle épaisseur de l’os alvéolaire avant l’implantation. Dispositif médical de classe I. Utilisation se référer à la notice.,186.45,186.45,,,,
https://www.megadental.fr/compas-droit-pointes-seches-110mm-3333-00-prodont-878-7468.html,prodont-holliger,22264,COMPAS DROIT POINTES SECHES 110MM  3333-00 PRODONT,9680-090,,43.7,43.7,,,,
https://www.megadental.fr/compas-iwanson-891-6850.html,prodont-holliger,14448,COMPAS IWANSON,8072-013,,31.9,31.9,,,,
https://www.megadental.fr/composite-viscalor-bulk-pistolet-voco-951-0783.html,voco,30433,Composite Viscalor Bulk Pistolet (VOCO),2905-173,"Composite de restauration bulk thermovisqueuxAvantage: • Par le préchauffage le matériau est fluide lors de
l’application et devient condensable immédiatement après (technologie
thermo-viscoélasticité)• Le matériau mouille parfaitement les parois et les
contre-dépouilles • Risque minimisé de création d’un hiatus• Restauration
bulk de 4 mm sans couches de revêtement• Application sans bulles d’air• Une teinte universelle et trois teintes esthétiques• Canule fine • Parfait pour les endroits d’accès difficile













 Caractéristiques Techniques :• Le coffret contient : 80 capsules de 0.25g (16 x universel  16 x  A1  16 x A2  32 x A3) + un distributeur viscalor• DM Classe IIA",659,1357.8,,,,
https://www.megadental.fr/compresse-flexipac-13x15-ref-59171-951-4494.html,drexco,23299,COMPRESSE FLEXIPAC 13X15   REF 59171,6616-173,Compresse chaud/froid au four micro-ondes  au bain marie ou au freezer pour la cryothérapie. ,2.6,2.6,,,,
https://www.megadental.fr/compresses-non-steriles-5x5cm-100-medistock-895-3329.html,medistock,26094,Compresses Non Steriles 5x5cm (100) (MEDISTOCK),5541-017,"Compresses non stériles.Avantages :• Compresse gaze 17 fils  8 plisCaractéristiques Techniques :• Dimensions : 5 X 5 cm• Conditionnement : carton de 50
sachets de 100• DM Classe I",2.95,2.95,,,,
https://www.megadental.fr/compresseur-duo-tandem-4252-01----durr-883-6966.html,d-rr-dental,20337,COMPRESSEUR DUO TANDEM 4252-01                DURR,8188-005,Duo Tandem est la solution souple pour des besoins en puissance croissants. Equipé d'une cuve de 50 litres  il travaille au choix avec un ou deux groupes compresseurs.Il fonctionne au choix pour 2 ou 4 praticiens (1 ou 2 groupes compresseurs).Les appareils destinés au nettoyage et à l'entretien des pièces à main et contre-angles ainsi que les équipements de stérilisation et de laboratoire fonctionnent à l'air comprimé. Ces besoins sont à additionner au nombre de postes.,8248.6,8248.6,,,,
https://www.megadental.fr/conseal-f-jumbo-10-ser-1g-40-embouts-7850013-sdi-951-5084.html,sdi,21733,CONSEAL F JUMBO 10 SER.1G + 40 EMBOUTS 7850013 SDI,7206-173,Conseal f est disponible en seringue ou en compules unidose (complets). Tous deux ont des embouts précoudés extrêmement fins qui facilitent le contrôle et l’extrusion du matériau pour des traitements rapides dans des zones difficiles d’accès.L’embout du Conseal f  un tiers plus fin que la concurrence  améliore la qualité du traitement en assurant une meilleure pénétration à l’intérieur des puits et fissures là ou d’autres embouts ne parviendraient pas aussi profondément.Conseal f est le sealant présentant la plus faible viscosité du marché. Cette très faible viscosité est idéale pour permettre au Conseal f de fluer plus rapidement et de s’insinuer au plus profond des puits et fissures ainsi préparés. La cause la plus fréquente d’échec des sealants est leur incapacité à sceller par manque d’étanchéité. Le scellement de qualité optimise les propriétés mécaniques de rétention de Conseal f et élimine le hiatus susceptible d’entrainer un développement bactérien. La qualité de scellement de Conseal f est amélioré par son système unique de résine UDMA lui conférant une faible rétraction de polymérisation  et l’absence de bis GMA qui lui évite la controverse liée aux bisphénol A.,124.8,124.8,,,,
